,Date,Tour,Code département,département,Blancs et nuls,Exprimés,Inscrits,Votants,Abstention,Votants (%),Abstention (%),Année
696,1981-05-10,2.0,30,GARD,26356.0,315173.0,420214.0,341529.0,78685.0,81.28,18.72,1981
697,1981-05-10,2.0,31,HAUTE-GARONNE,30007.0,503118.0,654471.0,533125.0,121346.0,81.46,18.54,1981
698,1981-05-10,2.0,32,GERS,6529.0,108991.0,136479.0,115520.0,20959.0,84.64,15.36,1981
699,1981-05-10,2.0,33,GIRONDE,38052.0,639204.0,827744.0,677256.0,150488.0,81.82,18.18,1981
700,1981-05-10,2.0,34,HERAULT,31710.0,440555.0,576596.0,472265.0,104331.0,81.91,18.09,1981
701,1981-05-10,2.0,35,ILLE-ET-VILAINE,20981.0,453106.0,581508.0,474087.0,107421.0,81.53,18.47,1981
702,1981-05-10,2.0,36,INDRE,9586.0,138743.0,180699.0,148329.0,32370.0,82.09,17.91,1981
703,1981-05-10,2.0,37,INDRE-ET-LOIRE,17284.0,277533.0,369195.0,294817.0,74378.0,79.85,20.15,1981
704,1981-05-10,2.0,38,ISERE,34609.0,491032.0,662221.0,525641.0,136580.0,79.38,20.62,1981
705,1981-05-10,2.0,39,JURA,10090.0,136913.0,177773.0,147003.0,30770.0,82.69,17.31,1981
706,1981-05-10,2.0,4,ALPES-DE-HAUTE-PROVENCE,5842.0,79643.0,103853.0,85485.0,18368.0,82.31,17.69,1981
707,1981-05-10,2.0,40,LANDES,10551.0,197292.0,244719.0,207843.0,36876.0,84.93,15.07,1981
708,1981-05-10,2.0,41,LOIR-ET-CHER,12362.0,174171.0,228164.0,186533.0,41631.0,81.75,18.25,1981
709,1981-05-10,2.0,42,LOIRE,26400.0,352379.0,486481.0,378779.0,107702.0,77.86,22.14,1981
710,1981-05-10,2.0,43,HAUTE-LOIRE,8125.0,124636.0,159891.0,132761.0,27130.0,83.03,16.97,1981
711,1981-05-10,2.0,44,LOIRE-ATLANTIQUE,32338.0,580316.0,768116.0,612654.0,155462.0,79.76,20.24,1981
712,1981-05-10,2.0,45,LOIRET,21022.0,300204.0,394869.0,321226.0,73643.0,81.35,18.65,1981
713,1981-05-10,2.0,46,LOT,5397.0,102823.0,124755.0,108220.0,16535.0,86.75,13.25,1981
714,1981-05-10,2.0,47,LOT-ET-GARONNE,12759.0,176771.0,224828.0,189530.0,35298.0,84.3,15.7,1981
715,1981-05-10,2.0,48,LOZERE,2220.0,47157.0,57682.0,49377.0,8305.0,85.6,14.4,1981
716,1981-05-10,2.0,49,MAINE-ET-LOIRE,22922.0,376333.0,489674.0,399255.0,90419.0,81.53,18.47,1981
717,1981-05-10,2.0,5,HAUTES-ALPES,4437.0,67988.0,88680.0,72425.0,16255.0,81.67,18.33,1981
718,1981-05-10,2.0,50,MANCHE,13778.0,273317.0,351735.0,287095.0,64640.0,81.62,18.38,1981
719,1981-05-10,2.0,51,MARNE,17313.0,269978.0,366184.0,287291.0,78893.0,78.46,21.54,1981
720,1981-05-10,2.0,52,HAUTE-MARNE,8092.0,108707.0,145957.0,116799.0,29158.0,80.02,19.98,1981
721,1981-05-10,2.0,53,MAYENNE,8898.0,160661.0,206353.0,169559.0,36794.0,82.17,17.83,1981
722,1981-05-10,2.0,54,MEURTHE-ET-MOSELLE,23507.0,349157.0,470561.0,372664.0,97897.0,79.2,20.8,1981
723,1981-05-10,2.0,55,MEUSE,7440.0,107277.0,140745.0,114717.0,26028.0,81.51,18.49,1981
724,1981-05-10,2.0,56,MORBIHAN,21183.0,409492.0,525396.0,430675.0,94721.0,81.97,18.03,1981
725,1981-05-10,2.0,57,MOSELLE,41219.0,512607.0,707157.0,553826.0,153331.0,78.32,21.68,1981
726,1981-05-10,2.0,58,NIEVRE,8038.0,134196.0,173969.0,142234.0,31735.0,81.76,18.24,1981
727,1981-05-10,2.0,59,NORD,86374.0,1237789.0,1677826.0,1324163.0,353663.0,78.92,21.08,1981
728,1981-05-10,2.0,6,ALPES-MARITIMES,31697.0,490929.0,680821.0,522626.0,158195.0,76.76,23.24,1981
729,1981-05-10,2.0,60,OISE,27160.0,368860.0,488261.0,396020.0,92241.0,81.11,18.89,1981
730,1981-05-10,2.0,61,ORNE,9401.0,166319.0,213586.0,175720.0,37866.0,82.27,17.73,1981
731,1981-05-10,2.0,62,PAS-DE-CALAIS,54361.0,769378.0,1016147.0,823739.0,192408.0,81.06,18.94,1981
732,1981-05-10,2.0,63,PUY-DE-DOME,20421.0,323738.0,415519.0,344159.0,71360.0,82.83,17.17,1981
733,1981-05-10,2.0,64,PYRENEES-ATLANTIQUES,18922.0,337710.0,432464.0,356632.0,75832.0,82.47,17.53,1981
734,1981-05-10,2.0,65,HAUTES-PYRENEES,8233.0,133616.0,173648.0,141849.0,31799.0,81.69,18.31,1981
735,1981-05-10,2.0,66,PYRENEES-ORIENTALES,14669.0,202257.0,266821.0,216926.0,49895.0,81.3,18.7,1981
736,1981-05-10,2.0,67,BAS-RHIN,41260.0,466687.0,653633.0,507947.0,145686.0,77.71,22.29,1981
737,1981-05-10,2.0,68,HAUT-RHIN,30783.0,328677.0,458381.0,359460.0,98921.0,78.42,21.58,1981
738,1981-05-10,2.0,69,RHONE,45014.0,681540.0,922551.0,726554.0,195997.0,78.75,21.25,1981
739,1981-05-10,2.0,7,ARDECHE,10824.0,164323.0,211198.0,175147.0,36051.0,82.93,17.07,1981
740,1981-05-10,2.0,70,HAUTE-SAONE,9590.0,133637.0,170055.0,143227.0,26828.0,84.22,15.78,1981
741,1981-05-10,2.0,71,SAONE-ET-LOIRE,19603.0,299841.0,399705.0,319444.0,80261.0,79.92,20.08,1981
742,1981-05-10,2.0,72,SARTHE,17789.0,284879.0,378348.0,302668.0,75680.0,80.0,20.0,1981
743,1981-05-10,2.0,73,SAVOIE,12178.0,187483.0,249228.0,199661.0,49567.0,80.11,19.89,1981
744,1981-05-10,2.0,74,HAUTE-SAVOIE,18957.0,289088.0,385590.0,308045.0,77545.0,79.89,20.11,1981
745,1981-05-10,2.0,75,PARIS,32119.0,871950.0,1167533.0,904069.0,263464.0,77.43,22.57,1981
746,1981-05-10,2.0,76,SEINE-MARITIME,41355.0,617023.0,831570.0,658378.0,173192.0,79.17,20.83,1981
747,1981-05-10,2.0,77,SEINE-ET-MARNE,35036.0,513095.0,691031.0,548131.0,142900.0,79.32,20.68,1981
748,1981-05-10,2.0,78,YVELINES,34179.0,635254.0,822619.0,669433.0,153186.0,81.38,18.62,1981
749,1981-05-10,2.0,79,DEUX-SEVRES,10478.0,202893.0,259241.0,213371.0,45870.0,82.31,17.69,1981
750,1981-05-10,2.0,8,ARDENNES,8766.0,147042.0,194247.0,155808.0,38439.0,80.21,19.79,1981
751,1981-05-10,2.0,80,SOMME,18717.0,307288.0,390933.0,326005.0,64928.0,83.39,16.61,1981
752,1981-05-10,2.0,81,TARN,13727.0,204333.0,284805.0,218060.0,66745.0,76.56,23.44,1981
753,1981-05-10,2.0,82,TARN-ET-GARONNE,7764.0,119874.0,151138.0,127638.0,23500.0,84.45,15.55,1981
754,1981-05-10,2.0,83,VAR,33570.0,437730.0,601342.0,471300.0,130042.0,78.37,21.63,1981
755,1981-05-10,2.0,84,VAUCLUSE,21276.0,242313.0,325230.0,263589.0,61641.0,81.05,18.95,1981
756,1981-05-10,2.0,85,VENDEE,17670.0,311134.0,394169.0,328804.0,65365.0,83.42,16.58,1981
757,1981-05-10,2.0,86,VIENNE,12200.0,217291.0,281388.0,229491.0,51897.0,81.56,18.44,1981
758,1981-05-10,2.0,87,HAUTE-VIENNE,12953.0,207603.0,263175.0,220556.0,42619.0,83.81,16.19,1981
759,1981-05-10,2.0,88,VOSGES,16591.0,211694.0,278847.0,228285.0,50562.0,81.87,18.13,1981
760,1981-05-10,2.0,89,YONNE,11973.0,174723.0,230230.0,186696.0,43534.0,81.09,18.91,1981
761,1981-05-10,2.0,9,ARIEGE,5138.0,85539.0,108169.0,90677.0,17492.0,83.83,16.17,1981
762,1981-05-10,2.0,90,TERRITOIRE DE BELFORT,6631.0,66775.0,87640.0,73406.0,14234.0,83.76,16.24,1981
763,1981-05-10,2.0,91,ESSONNE,31906.0,519717.0,683504.0,551623.0,131881.0,80.71,19.29,1981
764,1981-05-10,2.0,92,HAUTS-DE-SEINE,29218.0,617059.0,823940.0,646277.0,177663.0,78.44,21.56,1981
765,1981-05-10,2.0,93,SEINE-SAINT-DENIS,33888.0,474746.0,683704.0,508634.0,175070.0,74.39,25.61,1981
766,1981-05-10,2.0,94,VAL-DE-MARNE,30303.0,512437.0,692107.0,542740.0,149367.0,78.42,21.58,1981
767,1981-05-10,2.0,95,VAL-D'OISE,29606.0,453374.0,611697.0,482980.0,128717.0,78.96,21.04,1981
768,1988-04-24,1.0,1,AIN,4291.0,226668.0,284999.0,230959.0,54040.0,81.04,18.96,1988
769,1988-04-24,1.0,10,AUBE,4737.0,151483.0,192336.0,156220.0,36116.0,81.22,18.78,1988
770,1988-04-24,1.0,11,AUDE,3750.0,179923.0,216722.0,183673.0,33049.0,84.75,15.25,1988
771,1988-04-24,1.0,12,AVEYRON,4192.0,175305.0,212409.0,179497.0,32912.0,84.51,15.49,1988
772,1988-04-24,1.0,13,BOUCHES-DU-RHONE,13469.0,854539.0,1084250.0,868008.0,216242.0,80.06,19.94,1988
773,1988-04-24,1.0,14,CALVADOS,6460.0,333018.0,414386.0,339478.0,74908.0,81.92,18.08,1988
774,1988-04-24,1.0,15,CANTAL,1831.0,101737.0,125240.0,103568.0,21672.0,82.7,17.3,1988
775,1988-04-24,1.0,16,CHARENTE,4861.0,203288.0,252073.0,208149.0,43924.0,82.57,17.43,1988
776,1988-04-24,1.0,17,CHARENTE-MARITIME,6707.0,299939.0,380931.0,306646.0,74285.0,80.5,19.5,1988
777,1988-04-24,1.0,18,CHER,5034.0,181212.0,225337.0,186246.0,39091.0,82.65,17.35,1988
778,1988-04-24,1.0,19,CORREZE,3157.0,159708.0,186142.0,162865.0,23277.0,87.5,12.5,1988
779,1988-04-24,1.0,2,AISNE,6269.0,299997.0,365387.0,306266.0,59121.0,83.82,16.18,1988
780,1988-04-24,1.0,21,COTE-D'OR,4685.0,250227.0,312752.0,254912.0,57840.0,81.51,18.49,1988
781,1988-04-24,1.0,22,COTES-D'ARMOR,5643.0,347495.0,412856.0,353138.0,59718.0,85.54,14.46,1988
782,1988-04-24,1.0,23,CREUSE,2229.0,86933.0,111152.0,89162.0,21990.0,80.22,19.78,1988
783,1988-04-24,1.0,24,DORDOGNE,6317.0,251557.0,302007.0,257874.0,44133.0,85.39,14.61,1988
784,1988-04-24,1.0,25,DOUBS,5172.0,250444.0,306829.0,255616.0,51213.0,83.31,16.69,1988
785,1988-04-24,1.0,26,DROME,4576.0,221206.0,274843.0,225782.0,49061.0,82.15,17.85,1988
786,1988-04-24,1.0,27,EURE,6501.0,272666.0,336347.0,279167.0,57180.0,83.0,17.0,1988
787,1988-04-24,1.0,28,EURE-ET-LOIR,4412.0,209405.0,256470.0,213817.0,42653.0,83.37,16.63,1988
788,1988-04-24,1.0,29,FINISTERE,6482.0,505646.0,615200.0,512128.0,103072.0,83.25,16.75,1988
789,1988-04-24,1.0,2A,CORSE-DU-SUD,1058.0,61927.0,92030.0,62985.0,29045.0,68.44,31.56,1988
790,1988-04-24,1.0,2B,HAUTE-CORSE,1239.0,75255.0,114551.0,76494.0,38057.0,66.78,33.22,1988
791,1988-04-24,1.0,3,ALLIER,5278.0,214919.0,266230.0,220197.0,46033.0,82.71,17.29,1988
792,1988-04-24,1.0,30,GARD,6504.0,319464.0,394405.0,325968.0,68437.0,82.65,17.35,1988
793,1988-04-24,1.0,31,HAUTE-GARONNE,8432.0,470504.0,587570.0,478936.0,108634.0,81.51,18.49,1988
794,1988-04-24,1.0,32,GERS,2526.0,111208.0,138019.0,113734.0,24285.0,82.4,17.6,1988
795,1988-04-24,1.0,33,GIRONDE,11263.0,627507.0,775467.0,638770.0,136697.0,82.37,17.63,1988
796,1988-04-24,1.0,34,HERAULT,7145.0,415050.0,516321.0,422195.0,94126.0,81.77,18.23,1988
797,1988-04-24,1.0,35,ILLE-ET-VILAINE,8507.0,432401.0,531342.0,440908.0,90434.0,82.98,17.02,1988
798,1988-04-24,1.0,36,INDRE,4438.0,147931.0,181927.0,152369.0,29558.0,83.75,16.25,1988
799,1988-04-24,1.0,37,INDRE-ET-LOIRE,6690.0,279289.0,351292.0,285979.0,65313.0,81.41,18.59,1988
800,1988-04-24,1.0,38,ISERE,9067.0,492308.0,611953.0,501375.0,110578.0,81.93,18.07,1988
801,1988-04-24,1.0,39,JURA,3201.0,140076.0,173510.0,143277.0,30233.0,82.58,17.42,1988
802,1988-04-24,1.0,4,ALPES-DE-HAUTE-PROVENCE,1609.0,78689.0,97417.0,80298.0,17119.0,82.43,17.57,1988
803,1988-04-24,1.0,40,LANDES,3944.0,195604.0,233725.0,199548.0,34177.0,85.38,14.62,1988
804,1988-04-24,1.0,41,LOIR-ET-CHER,4756.0,178605.0,216851.0,183361.0,33490.0,84.56,15.44,1988
805,1988-04-24,1.0,42,LOIRE,7723.0,373215.0,477662.0,380938.0,96724.0,79.75,20.25,1988
806,1988-04-24,1.0,43,HAUTE-LOIRE,3020.0,126073.0,156620.0,129093.0,27527.0,82.42,17.58,1988
807,1988-04-24,1.0,44,LOIRE-ATLANTIQUE,11548.0,562105.0,704725.0,573653.0,131072.0,81.4,18.6,1988
808,1988-04-24,1.0,45,LOIRET,7035.0,298538.0,364925.0,305573.0,59352.0,83.74,16.26,1988
809,1988-04-24,1.0,46,LOT,2351.0,101401.0,121744.0,103752.0,17992.0,85.22,14.78,1988
810,1988-04-24,1.0,47,LOT-ET-GARONNE,4305.0,184797.0,224088.0,189102.0,34986.0,84.39,15.61,1988
811,1988-04-24,1.0,48,LOZERE,821.0,46225.0,57132.0,47046.0,10086.0,82.35,17.65,1988
812,1988-04-24,1.0,49,MAINE-ET-LOIRE,10645.0,376863.0,460587.0,387508.0,73079.0,84.13,15.87,1988
813,1988-04-24,1.0,5,HAUTES-ALPES,1349.0,65265.0,81702.0,66614.0,15088.0,81.53,18.47,1988
814,1988-04-24,1.0,50,MANCHE,5593.0,276140.0,340966.0,281733.0,59233.0,82.63,17.37,1988
815,1988-04-24,1.0,51,MARNE,5088.0,279538.0,352702.0,284626.0,68076.0,80.7,19.3,1988
816,1988-04-24,1.0,52,HAUTE-MARNE,2877.0,116285.0,147196.0,119162.0,28034.0,80.95,19.05,1988
817,1988-04-24,1.0,53,MAYENNE,5197.0,162600.0,196618.0,167797.0,28821.0,85.34,14.66,1988
818,1988-04-24,1.0,54,MEURTHE-ET-MOSELLE,7404.0,368323.0,469562.0,375727.0,93835.0,80.02,19.98,1988
819,1988-04-24,1.0,55,MEUSE,2684.0,114166.0,140246.0,116850.0,23396.0,83.32,16.68,1988
820,1988-04-24,1.0,56,MORBIHAN,6275.0,366068.0,443426.0,372343.0,71083.0,83.97,16.03,1988
821,1988-04-24,1.0,57,MOSELLE,11660.0,535978.0,666371.0,547638.0,118733.0,82.18,17.82,1988
822,1988-04-24,1.0,58,NIEVRE,2896.0,143199.0,177164.0,146095.0,31069.0,82.46,17.54,1988
823,1988-04-24,1.0,59,NORD,30875.0,1329195.0,1634459.0,1360070.0,274389.0,83.21,16.79,1988
824,1988-04-24,1.0,6,ALPES-MARITIMES,6682.0,512820.0,648690.0,519502.0,129188.0,80.08,19.92,1988
825,1988-04-24,1.0,60,OISE,7149.0,367477.0,443577.0,374626.0,68951.0,84.46,15.54,1988
826,1988-04-24,1.0,61,ORNE,3730.0,172246.0,210113.0,175976.0,34137.0,83.75,16.25,1988
827,1988-04-24,1.0,62,PAS-DE-CALAIS,21851.0,816851.0,983461.0,838702.0,144759.0,85.28,14.72,1988
828,1988-04-24,1.0,63,PUY-DE-DOME,7998.0,322984.0,401079.0,330982.0,70097.0,82.52,17.48,1988
829,1988-04-24,1.0,64,PYRENEES-ATLANTIQUES,6570.0,335141.0,413587.0,341711.0,71876.0,82.62,17.38,1988
830,1988-04-24,1.0,65,HAUTES-PYRENEES,2983.0,135854.0,171749.0,138837.0,32912.0,80.84,19.16,1988
831,1988-04-24,1.0,66,PYRENEES-ORIENTALES,3773.0,198501.0,251898.0,202274.0,49624.0,80.3,19.7,1988
832,1988-04-24,1.0,67,BAS-RHIN,9638.0,493935.0,617322.0,503573.0,113749.0,81.57,18.43,1988
833,1988-04-24,1.0,68,HAUT-RHIN,7558.0,350803.0,436205.0,358361.0,77844.0,82.15,17.85,1988
834,1988-04-24,1.0,69,RHONE,11309.0,695528.0,880708.0,706837.0,173871.0,80.26,19.74,1988
835,1988-04-24,1.0,7,ARDECHE,3269.0,164977.0,203525.0,168246.0,35279.0,82.67,17.33,1988
836,1988-04-24,1.0,70,HAUTE-SAONE,3789.0,135349.0,165622.0,139138.0,26484.0,84.01,15.99,1988
837,1988-04-24,1.0,71,SAONE-ET-LOIRE,7568.0,309299.0,396539.0,316867.0,79672.0,79.91,20.09,1988
838,1988-04-24,1.0,72,SARTHE,8403.0,289781.0,362926.0,298184.0,64742.0,82.16,17.84,1988
839,1988-04-24,1.0,73,SAVOIE,3319.0,180616.0,230132.0,183935.0,46197.0,79.93,20.07,1988
840,1988-04-24,1.0,74,HAUTE-SAVOIE,4806.0,265382.0,336725.0,270188.0,66537.0,80.24,19.76,1988
841,1988-04-24,1.0,75,PARIS,10648.0,942315.0,1238623.0,952963.0,285660.0,76.94,23.06,1988
842,1988-04-24,1.0,76,SEINE-MARITIME,13619.0,650980.0,808059.0,664599.0,143460.0,82.25,17.75,1988
843,1988-04-24,1.0,77,SEINE-ET-MARNE,8602.0,488006.0,609181.0,496608.0,112573.0,81.52,18.48,1988
844,1988-04-24,1.0,78,YVELINES,9143.0,625150.0,772804.0,634293.0,138511.0,82.08,17.92,1988
845,1988-04-24,1.0,79,DEUX-SEVRES,6282.0,204237.0,250098.0,210519.0,39579.0,84.17,15.83,1988
846,1988-04-24,1.0,8,ARDENNES,2735.0,155398.0,193851.0,158133.0,35718.0,81.57,18.43,1988
847,1988-04-24,1.0,80,SOMME,7074.0,319563.0,381128.0,326637.0,54491.0,85.7,14.3,1988
848,1988-04-24,1.0,81,TARN,5550.0,210540.0,253432.0,216090.0,37342.0,85.27,14.73,1988
849,1988-04-24,1.0,82,TARN-ET-GARONNE,2755.0,119316.0,145630.0,122071.0,23559.0,83.82,16.18,1988
850,1988-04-24,1.0,83,VAR,6619.0,433521.0,542667.0,440140.0,102527.0,81.11,18.89,1988
851,1988-04-24,1.0,84,VAUCLUSE,5429.0,249682.0,304161.0,255111.0,49050.0,83.87,16.13,1988
852,1988-04-24,1.0,85,VENDEE,8137.0,305641.0,364447.0,313778.0,50669.0,86.1,13.9,1988
853,1988-04-24,1.0,86,VIENNE,6018.0,218446.0,270883.0,224464.0,46419.0,82.86,17.14,1988
854,1988-04-24,1.0,87,HAUTE-VIENNE,6411.0,215029.0,262298.0,221440.0,40858.0,84.42,15.58,1988
855,1988-04-24,1.0,88,VOSGES,7078.0,220582.0,275186.0,227660.0,47526.0,82.73,17.27,1988
856,1988-04-24,1.0,89,YONNE,3969.0,177801.0,221498.0,181770.0,39728.0,82.06,17.94,1988
857,1988-04-24,1.0,9,ARIEGE,1649.0,86818.0,108146.0,88467.0,19679.0,81.8,18.2,1988
858,1988-04-24,1.0,90,TERRITOIRE DE BELFORT,1628.0,67921.0,84928.0,69549.0,15379.0,81.89,18.11,1988
859,1988-04-24,1.0,91,ESSONNE,8452.0,511634.0,636234.0,520086.0,116148.0,81.74,18.26,1988
860,1988-04-24,1.0,92,HAUTS-DE-SEINE,8518.0,652129.0,816877.0,660647.0,156230.0,80.87,19.13,1988
861,1988-04-24,1.0,93,SEINE-SAINT-DENIS,8789.0,543551.0,710336.0,552340.0,157996.0,77.76,22.24,1988
862,1988-04-24,1.0,94,VAL-DE-MARNE,8248.0,549296.0,696241.0,557544.0,138697.0,80.08,19.92,1988
863,1988-04-24,1.0,95,VAL-D'OISE,7367.0,455681.0,572242.0,463048.0,109194.0,80.92,19.08,1988
864,1988-05-08,2.0,1,AIN,4725.0,162964.0,206473.0,167689.0,38784.0,81.22,18.78,1988
865,1988-05-08,2.0,10,AUBE,4202.0,127174.0,153399.0,131376.0,22023.0,85.64,14.36,1988
866,1988-05-08,2.0,11,AUDE,3640.0,148259.0,173913.0,151899.0,22014.0,87.34,12.66,1988
867,1988-05-08,2.0,12,AVEYRON,6219.0,153383.0,188848.0,159602.0,29246.0,84.51,15.49,1988
868,1988-05-08,2.0,13,BOUCHES-DU-RHONE,14069.0,591144.0,749793.0,605213.0,144580.0,80.72,19.28,1988
869,1988-05-08,2.0,14,CALVADOS,8407.0,228140.0,281530.0,236547.0,44983.0,84.02,15.98,1988
870,1988-05-08,2.0,15,CANTAL,2148.0,85277.0,110618.0,87425.0,23193.0,79.03,20.97,1988
871,1988-05-08,2.0,16,CHARENTE,4805.0,168463.0,206210.0,173268.0,32942.0,84.03,15.97,1988
872,1988-05-08,2.0,17,CHARENTE-MARITIME,6582.0,231142.0,290538.0,237724.0,52814.0,81.82,18.18,1988
873,1988-05-08,2.0,18,CHER,4098.0,152517.0,185981.0,156615.0,29366.0,84.21,15.79,1988
874,1988-05-08,2.0,19,CORREZE,2315.0,134893.0,161834.0,137208.0,24626.0,84.78,15.22,1988
875,1988-05-08,2.0,2,AISNE,6556.0,247031.0,290593.0,253587.0,37006.0,87.27,12.73,1988
876,1988-05-08,2.0,20,CORSE,1402.0,107916.0,178379.0,109318.0,69061.0,61.28,38.72,1988
877,1988-05-08,2.0,21,COTE-D'OR,7634.0,184266.0,232688.0,191900.0,40788.0,82.47,17.53,1988
878,1988-05-08,2.0,22,COTES-D'ARMOR,4908.0,277702.0,326442.0,282610.0,43832.0,86.57,13.43,1988
879,1988-05-08,2.0,23,CREUSE,1466.0,87394.0,113144.0,88860.0,24284.0,78.54,21.46,1988
880,1988-05-08,2.0,24,DORDOGNE,4671.0,213294.0,253017.0,217965.0,35052.0,86.15,13.85,1988
881,1988-05-08,2.0,25,DOUBS,4643.0,186143.0,219875.0,190786.0,29089.0,86.77,13.23,1988
882,1988-05-08,2.0,26,DROME,4507.0,157707.0,195204.0,162214.0,32990.0,83.1,16.9,1988
883,1988-05-08,2.0,27,EURE,5840.0,178639.0,213621.0,184479.0,29142.0,86.36,13.64,1988
884,1988-05-08,2.0,28,EURE-ET-LOIR,4817.0,144161.0,173872.0,148978.0,24894.0,85.68,14.32,1988
885,1988-05-08,2.0,29,FINISTERE,7440.0,411748.0,494879.0,419188.0,75691.0,84.71,15.29,1988
886,1988-05-08,2.0,3,ALLIER,5292.0,199612.0,244320.0,204904.0,39416.0,83.87,16.13,1988
887,1988-05-08,2.0,30,GARD,7232.0,230459.0,279156.0,237691.0,41465.0,85.15,14.85,1988
888,1988-05-08,2.0,31,HAUTE-GARONNE,7715.0,317290.0,386737.0,325005.0,61732.0,84.04,15.96,1988
889,1988-05-08,2.0,32,GERS,2746.0,93303.0,115087.0,96049.0,19038.0,83.46,16.54,1988
890,1988-05-08,2.0,33,GIRONDE,11742.0,473011.0,581834.0,484753.0,97081.0,83.31,16.69,1988
891,1988-05-08,2.0,34,HERAULT,8645.0,265043.0,324912.0,273688.0,51224.0,84.23,15.77,1988
892,1988-05-08,2.0,35,ILLE-ET-VILAINE,8928.0,313947.0,381665.0,322875.0,58790.0,84.6,15.4,1988
893,1988-05-08,2.0,36,INDRE,4413.0,129839.0,161000.0,134252.0,26748.0,83.39,16.61,1988
894,1988-05-08,2.0,37,INDRE-ET-LOIRE,7136.0,200440.0,246813.0,207576.0,39237.0,84.1,15.9,1988
895,1988-05-08,2.0,38,ISERE,9179.0,348618.0,433983.0,357797.0,76186.0,82.44,17.56,1988
896,1988-05-08,2.0,39,JURA,3216.0,116895.0,141733.0,120111.0,21622.0,84.74,15.26,1988
897,1988-05-08,2.0,4,ALPES-DE-HAUTE-PROVENCE,1412.0,50189.0,62577.0,51601.0,10976.0,82.46,17.54,1988
898,1988-05-08,2.0,40,LANDES,3115.0,147555.0,176442.0,150670.0,25772.0,85.39,14.61,1988
899,1988-05-08,2.0,41,LOIR-ET-CHER,4610.0,134226.0,162347.0,138836.0,23511.0,85.52,14.48,1988
900,1988-05-08,2.0,42,LOIRE,13008.0,324975.0,411746.0,337983.0,73763.0,82.09,17.91,1988
901,1988-05-08,2.0,43,HAUTE-LOIRE,4577.0,108318.0,138645.0,112895.0,25750.0,81.43,18.57,1988
902,1988-05-08,2.0,44,LOIRE-ATLANTIQUE,13989.0,402772.0,489269.0,416761.0,72508.0,85.18,14.82,1988
903,1988-05-08,2.0,45,LOIRET,6254.0,201227.0,242971.0,207481.0,35490.0,85.39,14.61,1988
904,1988-05-08,2.0,46,LOT,2156.0,84045.0,101075.0,86201.0,14874.0,85.28,14.72,1988
905,1988-05-08,2.0,47,LOT-ET-GARONNE,4363.0,146690.0,173968.0,151053.0,22915.0,86.83,13.17,1988
906,1988-05-08,2.0,48,LOZERE,1180.0,42717.0,54132.0,43897.0,10235.0,81.09,18.91,1988
907,1988-05-08,2.0,49,MAINE-ET-LOIRE,11201.0,267574.0,332111.0,278775.0,53336.0,83.94,16.06,1988
908,1988-05-08,2.0,5,HAUTES-ALPES,1302.0,45660.0,57569.0,46962.0,10607.0,81.58,18.42,1988
909,1988-05-08,2.0,50,MANCHE,6763.0,218023.0,268178.0,224786.0,43392.0,83.82,16.18,1988
910,1988-05-08,2.0,51,MARNE,6723.0,210617.0,258446.0,217340.0,41106.0,84.09,15.91,1988
911,1988-05-08,2.0,52,HAUTE-MARNE,2695.0,100223.0,120178.0,102918.0,17260.0,85.64,14.36,1988
912,1988-05-08,2.0,53,MAYENNE,5615.0,126147.0,152468.0,131762.0,20706.0,86.42,13.58,1988
913,1988-05-08,2.0,54,MEURTHE-ET-MOSELLE,7649.0,309868.0,369449.0,317517.0,51932.0,85.94,14.06,1988
914,1988-05-08,2.0,55,MEUSE,2986.0,101004.0,120841.0,103990.0,16851.0,86.06,13.94,1988
915,1988-05-08,2.0,56,MORBIHAN,5154.0,274400.0,336716.0,279554.0,57162.0,83.02,16.98,1988
916,1988-05-08,2.0,57,MOSELLE,8826.0,405160.0,479238.0,413986.0,65252.0,86.38,13.62,1988
917,1988-05-08,2.0,58,NIEVRE,2765.0,131872.0,156252.0,134637.0,21615.0,86.17,13.83,1988
918,1988-05-08,2.0,59,NORD,27251.0,1140656.0,1316766.0,1167907.0,148859.0,88.7,11.3,1988
919,1988-05-08,2.0,6,ALPES-MARITIMES,10316.0,328576.0,408942.0,338892.0,70050.0,82.87,17.13,1988
920,1988-05-08,2.0,60,OISE,6835.0,240233.0,283230.0,247068.0,36162.0,87.23,12.77,1988
921,1988-05-08,2.0,61,ORNE,4954.0,138367.0,169166.0,143321.0,25845.0,84.72,15.28,1988
922,1988-05-08,2.0,62,PAS-DE-CALAIS,13571.0,657275.0,754357.0,670846.0,83511.0,88.93,11.07,1988
923,1988-05-08,2.0,63,PUY-DE-DOME,6206.0,254725.0,315834.0,260931.0,54903.0,82.62,17.38,1988
924,1988-05-08,2.0,64,PYRENEES-ATLANTIQUES,7447.0,248817.0,307277.0,256264.0,51013.0,83.4,16.6,1988
925,1988-05-08,2.0,65,HAUTES-PYRENEES,2417.0,112258.0,139157.0,114675.0,24482.0,82.41,17.59,1988
926,1988-05-08,2.0,66,PYRENEES-ORIENTALES,3854.0,129270.0,162797.0,133124.0,29673.0,81.77,18.23,1988
927,1988-05-08,2.0,67,BAS-RHIN,6267.0,372020.0,467847.0,378287.0,89560.0,80.86,19.14,1988
928,1988-05-08,2.0,68,HAUT-RHIN,10210.0,278098.0,340182.0,288308.0,51874.0,84.75,15.25,1988
